NAME,DATE,MAG,MAGERR,FILTER,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AIRMASS,GROUP,CHART,NOTES
V1432 AQL,2457673.5698206020,16.208,0.073,CV,NO,STD,120,12.513,150,15.640,1.823,NA,APASS,na
V1432 AQL,2457673.5699131945,16.182,0.076,CV,NO,STD,120,12.503,150,15.627,1.823,NA,APASS,na
V1432 AQL,2457673.5700173611,16.245,0.082,CV,NO,STD,120,12.521,150,15.621,1.824,NA,APASS,na
V1432 AQL,2457673.5701099536,16.280,0.081,CV,NO,STD,120,12.532,150,15.614,1.825,NA,APASS,na
V1432 AQL,2457673.5702256942,16.129,0.081,CV,NO,STD,120,12.642,150,15.795,1.825,NA,APASS,na
V1432 AQL,2457673.5703298612,16.121,0.067,CV,NO,STD,120,12.461,150,15.586,1.826,NA,APASS,na
V1432 AQL,2457673.5704224538,15.999,0.070,CV,NO,STD,120,12.530,150,15.668,1.827,NA,APASS,na
V1432 AQL,2457673.5705150464,16.187,0.080,CV,NO,STD,120,12.503,150,15.574,1.827,NA,APASS,na
V1432 AQL,2457673.5706076389,16.117,0.078,CV,NO,STD,120,12.586,150,15.712,1.828,NA,APASS,na
V1432 AQL,2457673.5707118055,16.342,0.087,CV,NO,STD,120,12.471,150,15.546,1.829,NA,APASS,na
V1432 AQL,2457673.5708159721,16.201,0.077,CV,NO,STD,120,12.514,150,15.667,1.829,NA,APASS,na
V1432 AQL,2457673.5709201391,16.248,0.087,CV,NO,STD,120,12.570,150,15.641,1.830,NA,APASS,na
V1432 AQL,2457673.5710243057,16.305,0.091,CV,NO,STD,120,12.595,150,15.690,1.831,NA,APASS,na
V1432 AQL,2457673.5711284722,16.267,0.085,CV,NO,STD,120,12.505,150,15.555,1.831,NA,APASS,na
V1432 AQL,2457673.5712326388,16.369,0.093,CV,NO,STD,120,12.620,150,15.726,1.832,NA,APASS,na
V1432 AQL,2457673.5713252313,16.292,0.083,CV,NO,STD,120,12.506,150,15.631,1.833,NA,APASS,na
V1432 AQL,2457673.5714409724,16.088,0.072,CV,NO,STD,120,12.517,150,15.573,1.833,NA,APASS,na
V1432 AQL,2457673.5715451390,16.268,0.079,CV,NO,STD,120,12.461,150,15.523,1.834,NA,APASS,na
V1432 AQL,2457673.5716493055,16.125,0.078,CV,NO,STD,120,12.597,150,15.679,1.835,NA,APASS,na
V1432 AQL,2457673.5717418981,16.301,0.090,CV,NO,STD,120,12.543,150,15.662,1.835,NA,APASS,na
V1432 AQL,2457673.5718460646,16.397,0.088,CV,NO,STD,120,12.543,150,15.650,1.836,NA,APASS,na
V1432 AQL,2457673.5719502317,16.332,0.087,CV,NO,STD,120,12.553,150,15.588,1.837,NA,APASS,na
V1432 AQL,2457673.5720543982,16.309,0.085,CV,NO,STD,120,12.555,150,15.728,1.837,NA,APASS,na
V1432 AQL,2457673.5721585648,16.300,0.092,CV,NO,STD,120,12.612,150,15.722,1.838,NA,APASS,na
V1432 AQL,2457673.5722627314,16.275,0.083,CV,NO,STD,120,12.523,150,15.582,1.839,NA,APASS,na
V1432 AQL,2457673.5723553239,16.173,0.075,CV,NO,STD,120,12.493,150,15.632,1.840,NA,APASS,na
V1432 AQL,2457673.5724710650,16.230,0.077,CV,NO,STD,120,12.468,150,15.531,1.840,NA,APASS,na
V1432 AQL,2457673.5725752315,16.176,0.072,CV,NO,STD,120,12.480,150,15.609,1.841,NA,APASS,na
V1432 AQL,2457673.5726678241,16.212,0.077,CV,NO,STD,120,12.489,150,15.621,1.842,NA,APASS,na
V1432 AQL,2457673.5727719907,16.182,0.080,CV,NO,STD,120,12.567,150,15.669,1.842,NA,APASS,na
V1432 AQL,2457673.5728645832,16.244,0.081,CV,NO,STD,120,12.558,150,15.705,1.843,NA,APASS,na
V1432 AQL,2457673.5729687498,16.126,0.072,CV,NO,STD,120,12.559,150,15.703,1.844,NA,APASS,na
V1432 AQL,2457673.5730613428,16.250,0.085,CV,NO,STD,120,12.590,150,15.704,1.844,NA,APASS,na
V1432 AQL,2457673.5731770834,16.424,0.107,CV,NO,STD,120,12.610,150,15.744,1.845,NA,APASS,na
V1432 AQL,2457673.5732696760,16.314,0.100,CV,NO,STD,120,12.684,150,15.834,1.846,NA,APASS,na
V1432 AQL,2457673.5733622685,16.260,0.083,CV,NO,STD,120,12.547,150,15.677,1.846,NA,APASS,na
V1432 AQL,2457673.5734548611,16.313,0.090,CV,NO,STD,120,12.588,150,15.691,1.847,NA,APASS,na
V1432 AQL,2457673.5735706016,16.448,0.104,CV,NO,STD,120,12.552,150,15.656,1.848,NA,APASS,na
V1432 AQL,2457673.5736631947,16.275,0.085,CV,NO,STD,120,12.543,150,15.698,1.848,NA,APASS,na
V1432 AQL,2457673.5737557872,16.516,0.112,CV,NO,STD,120,12.561,150,15.664,1.849,NA,APASS,na
V1432 AQL,2457673.5738483798,16.262,0.079,CV,NO,STD,120,12.544,150,15.651,1.850,NA,APASS,na
V1432 AQL,2457673.5739525463,16.349,0.085,CV,NO,STD,120,12.443,150,15.566,1.850,NA,APASS,na
V1432 AQL,2457673.5740567129,16.384,0.102,CV,NO,STD,120,12.605,150,15.666,1.851,NA,APASS,na
V1432 AQL,2457673.5741493055,16.366,0.097,CV,NO,STD,120,12.629,150,15.660,1.852,NA,APASS,na
V1432 AQL,2457673.5742534720,16.296,0.083,CV,NO,STD,120,12.508,150,15.551,1.853,NA,APASS,na
V1432 AQL,2457673.5743576391,16.391,0.093,CV,NO,STD,120,12.560,150,15.673,1.853,NA,APASS,na
V1432 AQL,2457673.5744618056,16.364,0.088,CV,NO,STD,120,12.578,150,15.689,1.854,NA,APASS,na
V1432 AQL,2457673.5745659722,16.333,0.091,CV,NO,STD,120,12.571,150,15.618,1.855,NA,APASS,na
V1432 AQL,2457673.5746701388,16.299,0.085,CV,NO,STD,120,12.509,150,15.593,1.856,NA,APASS,na
V1432 AQL,2457673.5747627313,16.362,0.088,CV,NO,STD,120,12.516,150,15.595,1.856,NA,APASS,na
V1432 AQL,2457673.5748553239,16.397,0.092,CV,NO,STD,120,12.505,150,15.607,1.857,NA,APASS,na
V1432 AQL,2457673.5749594909,16.202,0.079,CV,NO,STD,120,12.554,150,15.601,1.858,NA,APASS,na
V1432 AQL,2457673.5750636575,16.253,0.092,CV,NO,STD,120,12.636,150,15.744,1.858,NA,APASS,na
V1432 AQL,2457673.5751793981,16.337,0.086,CV,NO,STD,120,12.502,150,15.613,1.859,NA,APASS,na
V1432 AQL,2457673.5752719906,16.312,0.095,CV,NO,STD,120,12.641,150,15.764,1.860,NA,APASS,na
V1432 AQL,2457673.5753761572,16.246,0.091,CV,NO,STD,120,12.660,150,15.734,1.861,NA,APASS,na
V1432 AQL,2457673.5754687502,16.413,0.122,CV,NO,STD,120,12.792,150,15.903,1.861,NA,APASS,na
V1432 AQL,2457673.5755844908,16.173,0.084,CV,NO,STD,120,12.584,150,15.677,1.862,NA,APASS,na
V1432 AQL,2457673.5756770833,16.136,0.081,CV,NO,STD,120,12.656,150,15.735,1.863,NA,APASS,na
V1432 AQL,2457673.5757812499,16.112,0.076,CV,NO,STD,120,12.589,150,15.707,1.864,NA,APASS,na
V1432 AQL,2457673.5758738425,16.235,0.084,CV,NO,STD,120,12.614,150,15.633,1.864,NA,APASS,na
V1432 AQL,2457673.5759780090,16.295,0.084,CV,NO,STD,120,12.567,150,15.680,1.865,NA,APASS,na
V1432 AQL,2457673.5760821761,16.391,0.105,CV,NO,STD,120,12.697,150,15.789,1.866,NA,APASS,na
V1432 AQL,2457673.5761747686,16.421,0.102,CV,NO,STD,120,12.612,150,15.726,1.866,NA,APASS,na
V1432 AQL,2457673.5762789352,16.249,0.082,CV,NO,STD,120,12.521,150,15.603,1.867,NA,APASS,na
V1432 AQL,2457673.5763831018,16.185,0.077,CV,NO,STD,120,12.541,150,15.670,1.868,NA,APASS,na
V1432 AQL,2457673.5764988428,16.423,0.096,CV,NO,STD,120,12.528,150,15.677,1.869,NA,APASS,na
V1432 AQL,2457673.5766030094,16.581,0.102,CV,NO,STD,120,12.482,150,15.631,1.870,NA,APASS,na
V1432 AQL,2457673.5766956019,16.444,0.095,CV,NO,STD,120,12.495,150,15.589,1.870,NA,APASS,na
V1432 AQL,2457673.5767881945,16.262,0.087,CV,NO,STD,120,12.491,150,15.606,1.871,NA,APASS,na
V1432 AQL,2457673.5768923610,16.249,0.088,CV,NO,STD,120,12.599,150,15.714,1.872,NA,APASS,na
V1432 AQL,2457673.5769965276,16.447,0.100,CV,NO,STD,120,12.568,150,15.614,1.872,NA,APASS,na
V1432 AQL,2457673.5770891202,16.144,0.076,CV,NO,STD,120,12.574,150,15.638,1.873,NA,APASS,na
V1432 AQL,2457673.5772048612,16.456,0.132,CV,NO,STD,120,12.828,150,15.952,1.874,NA,APASS,na
V1432 AQL,2457673.5773090278,16.378,0.092,CV,NO,STD,120,12.596,150,15.730,1.875,NA,APASS,na
V1432 AQL,2457673.5774131943,16.232,0.088,CV,NO,STD,120,12.617,150,15.693,1.876,NA,APASS,na
V1432 AQL,2457673.5775057869,16.492,0.143,CV,NO,STD,120,12.868,150,15.982,1.876,NA,APASS,na
V1432 AQL,2457673.5776215279,16.236,0.078,CV,NO,STD,120,12.533,150,15.612,1.877,NA,APASS,na
V1432 AQL,2457673.5777141205,16.234,0.084,CV,NO,STD,120,12.577,150,15.694,1.878,NA,APASS,na
V1432 AQL,2457673.5778182871,16.304,0.081,CV,NO,STD,120,12.535,150,15.603,1.879,NA,APASS,na
V1432 AQL,2457673.5779108796,16.234,0.076,CV,NO,STD,120,12.466,150,15.578,1.879,NA,APASS,na
V1432 AQL,2457673.5780266202,16.306,0.092,CV,NO,STD,120,12.629,150,15.735,1.880,NA,APASS,na
V1432 AQL,2457673.5781192128,16.346,0.092,CV,NO,STD,120,12.540,150,15.711,1.881,NA,APASS,na
V1432 AQL,2457673.5782233798,16.093,0.075,CV,NO,STD,120,12.516,150,15.639,1.882,NA,APASS,na
V1432 AQL,2457673.5783391204,16.011,0.063,CV,NO,STD,120,12.498,150,15.580,1.883,NA,APASS,na
V1432 AQL,2457673.5784432869,16.085,0.080,CV,NO,STD,120,12.616,150,15.742,1.884,NA,APASS,na
V1432 AQL,2457673.5785358795,16.181,0.087,CV,NO,STD,120,12.659,150,15.767,1.884,NA,APASS,na
V1432 AQL,2457673.5786400465,16.120,0.087,CV,NO,STD,120,12.767,150,15.846,1.885,NA,APASS,na
V1432 AQL,2457673.5787326391,16.071,0.079,CV,NO,STD,120,12.705,150,15.750,1.886,NA,APASS,na
V1432 AQL,2457673.5788483797,16.139,0.074,CV,NO,STD,120,12.560,150,15.645,1.887,NA,APASS,na
V1432 AQL,2457673.5789409722,16.087,0.070,CV,NO,STD,120,12.546,150,15.644,1.887,NA,APASS,na
V1432 AQL,2457673.5790567128,16.062,0.070,CV,NO,STD,120,12.515,150,15.643,1.888,NA,APASS,na
V1432 AQL,2457673.5791608798,15.995,0.062,CV,NO,STD,120,12.494,150,15.624,1.889,NA,APASS,na
V1432 AQL,2457673.5792534724,16.028,0.074,CV,NO,STD,120,12.604,150,15.819,1.890,NA,APASS,na
V1432 AQL,2457673.5793576390,16.036,0.068,CV,NO,STD,120,12.532,150,15.643,1.891,NA,APASS,na
V1432 AQL,2457673.5794733795,16.161,0.085,CV,NO,STD,120,12.613,150,15.785,1.891,NA,APASS,na
V1432 AQL,2457673.5795775461,15.880,0.067,CV,NO,STD,120,12.751,150,15.886,1.892,NA,APASS,na
V1432 AQL,2457673.5796817131,16.118,0.075,CV,NO,STD,120,12.585,150,15.720,1.893,NA,APASS,na
V1432 AQL,2457673.5797858797,15.977,0.062,CV,NO,STD,120,12.477,150,15.544,1.894,NA,APASS,na
V1432 AQL,2457673.5798784723,16.039,0.066,CV,NO,STD,120,12.510,150,15.638,1.895,NA,APASS,na
V1432 AQL,2457673.5799826388,16.186,0.083,CV,NO,STD,120,12.620,150,15.765,1.895,NA,APASS,na
V1432 AQL,2457673.5800868054,16.386,0.097,CV,NO,STD,120,12.583,150,15.678,1.896,NA,APASS,na
V1432 AQL,2457673.5801793979,16.238,0.082,CV,NO,STD,120,12.597,150,15.648,1.897,NA,APASS,na
V1432 AQL,2457673.5802951390,16.133,0.080,CV,NO,STD,120,12.607,150,15.645,1.898,NA,APASS,na
V1432 AQL,2457673.5803877315,16.067,0.076,CV,NO,STD,120,12.616,150,15.731,1.899,NA,APASS,na
V1432 AQL,2457673.5804918981,16.122,0.072,CV,NO,STD,120,12.529,150,15.658,1.899,NA,APASS,na
V1432 AQL,2457673.5805844907,16.256,0.080,CV,NO,STD,120,12.511,150,15.597,1.900,NA,APASS,na
V1432 AQL,2457673.5806886572,16.437,0.101,CV,NO,STD,120,12.533,150,15.575,1.901,NA,APASS,na
V1432 AQL,2457673.5808043983,16.348,0.081,CV,NO,STD,120,12.461,150,15.596,1.902,NA,APASS,na
V1432 AQL,2457673.5808969908,16.224,0.082,CV,NO,STD,120,12.482,150,15.600,1.903,NA,APASS,na
V1432 AQL,2457673.5810011574,16.346,0.089,CV,NO,STD,120,12.557,150,15.656,1.904,NA,APASS,na
V1432 AQL,2457673.5811053240,16.437,0.104,CV,NO,STD,120,12.582,150,15.621,1.904,NA,APASS,na
V1432 AQL,2457673.5811979165,16.316,0.094,CV,NO,STD,120,12.630,150,15.730,1.905,NA,APASS,na
V1432 AQL,2457673.5813020836,16.425,0.109,CV,NO,STD,120,12.631,150,15.745,1.906,NA,APASS,na
V1432 AQL,2457673.5814062501,16.167,0.087,CV,NO,STD,120,12.634,150,15.764,1.907,NA,APASS,na
V1432 AQL,2457673.5814988427,16.484,0.109,CV,NO,STD,120,12.636,150,15.688,1.908,NA,APASS,na
V1432 AQL,2457673.5816030093,16.283,0.096,CV,NO,STD,120,12.643,150,15.767,1.908,NA,APASS,na
V1432 AQL,2457673.5816956018,16.310,0.106,CV,NO,STD,120,12.702,150,15.834,1.909,NA,APASS,na
V1432 AQL,2457673.5817997684,16.549,0.126,CV,NO,STD,120,12.660,150,15.737,1.910,NA,APASS,na
V1432 AQL,2457673.5819039354,16.346,0.095,CV,NO,STD,120,12.612,150,15.670,1.911,NA,APASS,na
V1432 AQL,2457673.5819965280,16.414,0.113,CV,NO,STD,120,12.704,150,15.803,1.912,NA,APASS,na
V1432 AQL,2457673.5821006945,16.304,0.098,CV,NO,STD,120,12.606,150,15.690,1.912,NA,APASS,na
V1432 AQL,2457673.5821932871,16.189,0.086,CV,NO,STD,120,12.634,150,15.780,1.913,NA,APASS,na
V1432 AQL,2457673.5822858796,16.349,0.090,CV,NO,STD,120,12.524,150,15.629,1.914,NA,APASS,na
V1432 AQL,2457673.5823784722,16.280,0.084,CV,NO,STD,120,12.564,150,15.650,1.915,NA,APASS,na
V1432 AQL,2457673.5824826388,16.195,0.082,CV,NO,STD,120,12.628,150,15.735,1.916,NA,APASS,na
V1432 AQL,2457673.5825983798,16.252,0.087,CV,NO,STD,120,12.543,150,15.699,1.917,NA,APASS,na
V1432 AQL,2457673.5827025464,16.071,0.072,CV,NO,STD,120,12.553,150,15.679,1.917,NA,APASS,na
V1432 AQL,2457673.5827951389,16.229,0.093,CV,NO,STD,120,12.659,150,15.813,1.918,NA,APASS,na
V1432 AQL,2457673.5828993055,16.244,0.102,CV,NO,STD,120,12.750,150,15.893,1.919,NA,APASS,na
V1432 AQL,2457673.5829918981,16.175,0.086,CV,NO,STD,120,12.655,150,15.751,1.920,NA,APASS,na
V1432 AQL,2457673.5830960646,16.063,0.080,CV,NO,STD,120,12.709,150,15.701,1.921,NA,APASS,na
V1432 AQL,2457673.5832002317,16.168,0.080,CV,NO,STD,120,12.602,150,15.682,1.922,NA,APASS,na
V1432 AQL,2457673.5833043982,16.230,0.088,CV,NO,STD,120,12.628,150,15.737,1.922,NA,APASS,na
V1432 AQL,2457673.5833969908,16.116,0.075,CV,NO,STD,120,12.553,150,15.704,1.923,NA,APASS,na
V1432 AQL,2457673.5835127314,16.110,0.089,CV,NO,STD,120,12.765,150,15.925,1.924,NA,APASS,na
V1432 AQL,2457673.5836168979,16.152,0.081,CV,NO,STD,120,12.610,150,15.733,1.925,NA,APASS,na
V1432 AQL,2457673.5837094910,16.149,0.087,CV,NO,STD,120,12.700,150,15.812,1.926,NA,APASS,na
V1432 AQL,2457673.5838136575,16.315,0.088,CV,NO,STD,120,12.558,150,15.600,1.927,NA,APASS,na
V1432 AQL,2457673.5839178241,16.381,0.103,CV,NO,STD,120,12.630,150,15.721,1.928,NA,APASS,na
V1432 AQL,2457673.5840335647,16.248,0.097,CV,NO,STD,120,12.691,150,15.775,1.929,NA,APASS,na
V1432 AQL,2457673.5841377317,16.214,0.088,CV,NO,STD,120,12.644,150,15.803,1.930,NA,APASS,na
V1432 AQL,2457673.5842303243,16.190,0.076,CV,NO,STD,120,12.511,150,15.644,1.930,NA,APASS,na
V1432 AQL,2457673.5843344908,16.183,0.081,CV,NO,STD,120,12.553,150,15.650,1.931,NA,APASS,na
V1432 AQL,2457673.5844270834,16.359,0.097,CV,NO,STD,120,12.629,150,15.782,1.932,NA,APASS,na
V1432 AQL,2457673.5845312499,16.275,0.091,CV,NO,STD,120,12.653,150,15.772,1.933,NA,APASS,na
V1432 AQL,2457673.5846238425,16.289,0.103,CV,NO,STD,120,12.737,150,15.788,1.934,NA,APASS,na
V1432 AQL,2457673.5847164351,16.500,0.112,CV,NO,STD,120,12.643,150,15.745,1.935,NA,APASS,na
V1432 AQL,2457673.5848321761,16.152,0.084,CV,NO,STD,120,12.679,150,15.774,1.936,NA,APASS,na
V1432 AQL,2457673.5849363427,16.277,0.087,CV,NO,STD,120,12.556,150,15.647,1.936,NA,APASS,na
V1432 AQL,2457673.5850289352,16.255,0.092,CV,NO,STD,120,12.651,150,15.719,1.937,NA,APASS,na
V1432 AQL,2457673.5851331018,16.324,0.097,CV,NO,STD,120,12.629,150,15.699,1.938,NA,APASS,na
V1432 AQL,2457673.5852372684,16.146,0.085,CV,NO,STD,120,12.678,150,15.810,1.939,NA,APASS,na
V1432 AQL,2457673.5853298609,16.175,0.088,CV,NO,STD,120,12.779,150,15.913,1.940,NA,APASS,na
V1432 AQL,2457673.5854456020,16.120,0.080,CV,NO,STD,120,12.694,150,15.750,1.941,NA,APASS,na
V1432 AQL,2457673.5855497685,16.145,0.078,CV,NO,STD,120,12.696,150,15.731,1.942,NA,APASS,na
V1432 AQL,2457673.5856539351,16.157,0.096,CV,NO,STD,120,12.831,150,15.930,1.943,NA,APASS,na
V1432 AQL,2457673.5857581017,16.343,0.106,CV,NO,STD,120,12.817,150,15.966,1.944,NA,APASS,na
V1432 AQL,2457673.5858506942,16.175,0.092,CV,NO,STD,120,12.781,150,15.914,1.944,NA,APASS,na
V1432 AQL,2457673.5859548612,16.173,0.092,CV,NO,STD,120,12.803,150,15.864,1.945,NA,APASS,na
V1432 AQL,2457673.5860590278,16.131,0.085,CV,NO,STD,120,12.736,150,15.813,1.946,NA,APASS,na
